"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories"
"6218","V6ncIv5oqZK6_b_O77W1NA","""""Over Easy""""","","""""2398 E Camelback Rd""""","Phoenix","AZ","85016",33.5100117,-112.0308597,3.5,14,1,"Sandwiches;Restaurants;Salad;Breakfast & Brunch"
"6219","sARavfidmIS878q5BtlyVQ","""""é by José Andrés""""","The Strip","""""3708 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.109995716,-115.173604488,4.5,322,1,"Restaurants;Spanish;Nightlife;Wine Bars;Seafood;Bars;French"
"6220","tOUFYUVuhdvtHVSrYu2hwA","""""Jack-In-the-Box""""","","""""3215 N Central Ave""""","Phoenix","AZ","85012",33.486194,-112.073895,3.5,9,1,"Restaurants;Fast Food"
"6221","SE6VY8EWjEuAOzl19IQiCw","""""Krazy 4 Koffee""""","","""""711 E Carefree Hwy, Ste 109""""","Phoenix","AZ","85085",33.7988238987,-112.06535288,4.5,26,1,"Juice Bars & Smoothies;Restaurants;Delis;Internet Cafes;Coffee & Tea;Food"
"6222","3jV44-5HVwykooxEp4Fssg","""""Park Cafe""""","","""""44 N Old Litchfield Rd""""","Litchfield Park","AZ","85340",33.4936446,-112.3584627,4,203,1,"Restaurants;American (Traditional)"
"6223","cVDZhcjYXz_43p59jdl_mw","""""Kitchen West Restaurant""""","","""""7700 E Mccormick Pkwy""""","Scottsdale","AZ","85258",33.5484759282,-111.915908043,4,46,1,"American (Traditional);Restaurants"
"6224","fBDqiXMBHZOiIlrYkQE5Fw","""""Sonic Drive-In""""","","""""1654 E Williams Field Rd""""","Gilbert","AZ","85296",33.3068393,-111.755232,2,30,1,"Restaurants;Fast Food;American (Traditional)"
"6225","koeALuQceWSzj453h23nsQ","""""Piggly's BBQ""""","","""""1633 S Stapley Dr""""","Mesa","AZ","85204",33.38449,-111.80411,3.5,146,1,"American (Traditional);Restaurants;Barbeque;Burgers;Food"
"6226","9pvJiPUzB5JTqhNTloKjvA","""""America's Taco Shop""""","","""""780 W Elliot Rd, Ste 101""""","Tempe","AZ","85284",33.349736,-111.9497521,2.5,73,1,"Mexican;Restaurants"
"6227","KBxus2mJ-AB97eYnIX7Srg","""""Boca Taqueria""""","","""""1249 N Greenfield Rd, Ste 104""""","Mesa","AZ","85205",33.4384461,-111.7356413,4,13,1,"Caterers;Mexican;Restaurants;Nightlife;Cocktail Bars;Event Planning & Services;Seafood;Bars"
"6228","m506zjQ67j0msTfANwB6RA","""""Flower Child""""","","""""100 E Camelback Rd""""","Phoenix","AZ","85012",33.5096102531,-112.071952969,4.5,256,1,"American (New);Vegetarian;Restaurants;Salad"
"6229","anhk98859Rmo3mL6X41jbg","""""Panda Express""""","","""""921 N Dobson Rd""""","Mesa","AZ","85201",33.4335836,-111.8697934,2.5,46,1,"Restaurants;Fast Food;Chinese"
"6230","UvasBBRFHG90s1UNuPlLPw","""""Mercer's Restaurant""""","","""""9720 W Peoria Ave""""","Peoria","AZ","85345",33.5814052,-112.2685334,4,56,1,"American (New);Restaurants"
"6231","-bd4BQcl1ekgo7avaFngIw","""""Eggstasy""""","","""""6990 E Shea Blvd""""","Scottsdale","AZ","85254",33.5825076235,-111.931219501,3.5,545,1,"Breakfast & Brunch;Diners;Restaurants"
"6232","nrJHoyHClxK4zJp99VOshA","""""Blimpie""""","","""""4267 W Thunderbird Rd""""","Phoenix","AZ","85053",33.6102682,-112.1507068,4,9,1,"Restaurants;Sandwiches;Salad"
"6233","ZQBn4sRfRlB97bXf-bF-Kg","""""Zen Culinary""""","","""""15544 N Pima Rd""""","Scottsdale","AZ","85260",33.6271613,-111.8914566,3.5,181,1,"Cocktail Bars;Restaurants;Asian Fusion;Sushi Bars;Nightlife;American (New);Japanese;Bars"
"6234","yBfNLAYCaPE4QlejNCWrDg","""""Phoenix House Of Pizza And Subs""""","","""""326 N 48th St""""","Phoenix","AZ","85008",33.4518,-111.9789,4,22,1,"Restaurants;Italian;Sandwiches;Pizza"
"6235","Gx7QwMumpIEw9q2G0JGi8A","""""Arby's Roast Beef""""","","""""1521 W Camelback Rd""""","Phoenix","AZ","85015",33.5094627,-112.0921021,2.5,3,0,"Restaurants;American (Traditional)"
"6236","GFlbBbpmC830wrIR6k5bIQ","""""Momo Sushi""""","","""""561 Hotel Plz""""","Boulder City","NV","89005",35.9770560135,-114.836214446,5,30,1,"Sushi Bars;Restaurants"
"6237","wV6Nle04jS8I40tUHPUiiQ","""""Humble Pie""""","","""""3890 W Happy Valley Rd""""","Glendale","AZ","85310",33.7138507099,-112.143345756,3.5,124,1,"Restaurants;Italian;Pizza"
"6238","rp5RXEpoAj-k3c4_QP6LMQ","""""AJ's Mongolian BBQ""""","","""""9620 N Metro Pkwy W""""","Phoenix","AZ","85051",33.5734857,-112.1257641,3,53,0,"Mongolian;Restaurants;Barbeque"
"6239","j9cVHTAIkliYQp4XoVcsnQ","""""The Harp Pub""""","","""""1744 S Val Vista Dr""""","Mesa","AZ","85204",33.3837049779,-111.756664664,3,187,1,"Pubs;Bars;Irish;Irish Pub;Nightlife;Sports Bars;Restaurants"
"6240","dFmaYj3_cZpmEaL4WSOkPg","""""Sorrento Pizza""""","","""""860 N Rainbow Blvd""""","Las Vegas","NV","89107",36.1809428,-115.2413137,3,67,1,"Restaurants;Pizza;Halal;Salad"
"6241","jD7tkMdKp5lwGSuHSChx_w","""""Chipotle Mexican Grill""""","","""""4622 E Cactus Rd""""","Phoenix","AZ","85032",33.5995038,-111.9817557,3,77,1,"Mexican;Restaurants;Fast Food"
"6242","zrdQ0X9yT3p8Ho99evHB2A","""""Subway""""","","""""15423 W Waddell Rd, Ste 105""""","Surprise","AZ","85379",33.6090697,-112.3926099,3.5,13,1,"Restaurants;Fast Food;Sandwiches"
"6243","21lt9KBnxcKtQagmImBOpg","""""Tang's Asian Bistro""""","","""""13824 W McDowell Rd""""","Goodyear","AZ","85395",33.465357,-112.35646,4.5,11,0,"Restaurants;Chinese"
"6244","RD37On83Z4dEMFLgjTPw_g","""""Pastis""""","","""""1935 S Val Vista Dr""""","Mesa","AZ","85204",33.3812843,-111.7535064,4,30,0,"Delis;Modern European;Restaurants"
"6245","ghPeRAr7st98vc2Qsv_T0Q","""""Pizza Hut""""","","""""6601 W Indian School Rd""""","Phoenix","AZ","85033",33.4930838,-112.2023003,1.5,12,1,"Italian;Restaurants;Pizza;Chicken Wings"
"6246","zVpoYRSywKJdDQCFaACy1A","""""Tiger Sushi""""","Spring Valley","""""4825 S Rainbow Blvd""""","Las Vegas","NV","89103",36.1005777,-115.244707,3.5,7,0,"Japanese;Sushi Bars;Restaurants"
"6247","yNS9sDkxDGP9DQV7ilS0NQ","""""HoneyBaked Ham""""","","""""1533 W Sunset Rd""""","Henderson","NV","89014",36.0632736428,-115.05121837,4.5,37,1,"Meat Shops;Specialty Food;Caterers;Sandwiches;Restaurants;Cafes;Event Planning & Services;Delis;Food"
"6248","nnB9aw5tLaYZHgAvwzpPOg","""""Irish Wolfhound""""","","""""16811 N Litchfield Rd""""","Surprise","AZ","85374",33.636789,-112.3587997,4,288,1,"Bars;Nightlife;Irish;Restaurants;Irish Pub"
"6249","Ysgtu1olgNPFLXYS0yl9hg","""""McDonald's""""","","""""5111 Boulder Hwy""""","Las Vegas","NV","89122",36.1128082,-115.0622887,2,8,1,"Restaurants;Fast Food;Burgers"
"6250","5cBF1x9873GVQ6FIw_Fnjg","""""Kneaders Bakery & Cafe""""","Anthem","""""11271 S Eastern Ave""""","Henderson","NV","89052",35.986692244,-115.101599442,3.5,153,1,"Breakfast & Brunch;Restaurants;Bakeries;Food;Sandwiches"
"6251","aGAeYVf2sBygo2OJJBbuIg","""""Hi Fi Kitchen & Cocktails""""","","""""4420 N Saddlebag Trl""""","Scottsdale","AZ","85251",33.501008,-111.92239,3,202,1,"Bars;Breakfast & Brunch;Cocktail Bars;Restaurants;Nightlife;American (Traditional);American (New)"
"6252","w34pLtetsY3TkkPJQdLOVg","""""Rosa Blanca Cafe""""","","""""53 N Val Vista Dr""""","Gilbert","AZ","85234",33.3513299,-111.7555114,3.5,26,0,"Cafes;Mexican;Restaurants"
"6253","2Yq-Y-tDroP7mdDfcWJLCQ","""""Tacos Atoyac""""","","""""1830 W Glendale Ave""""","Phoenix","AZ","85021",33.53864,-112.098273,4.5,317,0,"Mexican;Restaurants"
"6254","h301hAHfIGqVYIlBzs5EgA","""""Nush""""","","""""560 S College Ave""""","Tempe","AZ","85281",33.4249966771,-111.93508262,4.5,61,0,"Mediterranean;Vegetarian;Modern European;Food;Middle Eastern;Restaurants;Beer;Wine & Spirits;American (New);Persian/Iranian"
"6255","Bkkwt8E9MHvgCHn4lUFtow","""""Roy's Restaurant""""","","""""5350 E Marriott Dr""""","Phoenix","AZ","85054",33.6834609026,-111.965779048,3.5,295,1,"Asian Fusion;Seafood;Sushi Bars;Hawaiian;Steakhouses;Restaurants"
"6256","oRcOwWXWqXwIQ0iOGHxQHg","""""Picanha Steak Truck""""","Downtown","""""""""","Las Vegas","NV","",36.1699412,-115.1398296,4,25,1,"Restaurants;Food Trucks;Steakhouses;Food"
"6257","RkOguMKU13hPglELb6t2Vg","""""Royal Indian Bistro""""","","""""3700 W Flamingo Rd""""","Las Vegas","NV","89103",36.1168022203,-115.185647195,3.5,147,1,"Nightlife;Indian;Soup;Vegetarian;Vegan;Restaurants;Bars"
"6258","rYRx_E8ioNTR4WJKHJVkfg","""""McDonald's""""","","""""2130 W Southern Ave""""","Mesa","AZ","85202",33.3934196,-111.8778967,2,13,1,"Fast Food;Restaurants;Burgers"
"6259","LFhF2la-C_vrNrQRz5GnIA","""""Burger King""""","","""""2021 N Jones Blvd""""","Las Vegas","NV","89108",36.196713071,-115.223579855,1.5,6,1,"Burgers;Fast Food;Restaurants"
"6260","lGy7jJ9oVZUJNkmZj7ewgA","""""Planet Dailies""""","The Strip","""""3667 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.109803,-115.170554,3,621,0,"Breakfast & Brunch;Diners;Restaurants;American (New);American (Traditional)"
"6261","dYMhfzyZyklXELmYq_wfKg","""""Flavors The Buffet""""","The Strip","""""3475 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.1199282584,-115.172435045,3,605,1,"Buffets;Restaurants"
"6262","RA1Jchnz3uQDg4YVHckKXQ","""""Fair Trade Cafe""""","","""""1020 N 1st Ave""""","Phoenix","AZ","85003",33.4594583,-112.0743067,4,226,1,"Restaurants;Food;Ice Cream & Frozen Yogurt;Breakfast & Brunch;Cafes;Coffee & Tea"
"6263","JSUmoa3hFNfoDYLbYNNLOQ","""""El Nopal Mexican Grill""""","Northwest","""""3231 N Decatur Blvd, Ste 101""""","Las Vegas","NV","89130",36.2176284252,-115.20833306,4,20,1,"Restaurants;Seafood;Mexican;Breakfast & Brunch"
"6264","IwdnNGKeGzSsswb50fUGEw","""""Blue Willo Cafe""""","","""""4727 N Central Ave""""","Phoenix","AZ","85012",33.5066337,-112.0737641,3.5,3,0,"Desserts;Sandwiches;Food;Restaurants"
"6265","h4Q-uSoOIhMoIsOhat6l3A","""""Casa Don Juan  - Summerlin""""","Summerlin","""""1780 N Buffalo Dr""""","Las Vegas","NV","89128",36.1914528279,-115.259775247,4,356,1,"Mexican;Nightlife;Restaurants;Bars"
"6266","tE3EtnE80cGMm_LF8ufyCg","""""British Foods""""","Westside","""""3375 S Decatur Blvd, Ste 11""""","Las Vegas","NV","89102",36.128606,-115.208703,4.5,3,0,"Food;Restaurants;Grocery;British"
"6267","ELUUibdDcrZHyvE-e-QsVw","""""Mac's Broiler & Tap""""","","""""6430 S McClintock Dr""""","Tempe","AZ","85283",33.3622751,-111.9112375,3.5,179,1,"American (Traditional);Restaurants"
"6268","x8Sp-h-oR5WdzoG5WEsHnQ","""""KFC""""","","""""4050 East Bell Road""""","Phoenix","AZ","85032",33.6409,-111.993,2,24,1,"Chicken Wings;Restaurants;Fast Food"
"6269","38-sjGYYVcQEKrZe5Nu47A","""""Johnny Mac's""""","","""""842 S Boulder Hwy""""","Henderson","NV","89015",36.0266831873,-114.964889005,4,327,1,"Nightlife;Bars;Italian;Restaurants;Sports Bars;Pizza"
"6270","AZveQUZIFuMJWrqmrhqQ4g","""""Tortas Paquime""""","","""""10565 W Indian School Rd, Ste 104""""","Avondale","AZ","85323",33.4934186015,-112.286105981,4,120,1,"Mexican;Restaurants"
"6271","IbsRfrHGK4g5OQd_KFtdkQ","""""Red's Bar & Grill""""","","""""451 N Old Litchfield Rd""""","Litchfield Park","AZ","85340",33.4985281433,-112.357869074,3.5,116,1,"Breakfast & Brunch;Restaurants;American (Traditional)"
"6272","MohTx0z3LnzAnr0bIsstHQ","""""OWL""""","","""""3990 W Russell Rd, Ste 1""""","Las Vegas","NV","89118",36.08684,-115.192734,4.5,129,0,"American (New);Nightlife;Beer Bar;Bars;Cocktail Bars;Breakfast & Brunch;Gastropubs;Restaurants"
"6273","19S0gFtg5GTX6CkiApJiAQ","""""Frijoles & Frescas Grilled Tacos""""","Westside","""""7000 W Charleston Blvd""""","Las Vegas","NV","89117",36.1594235,-115.2515385,4,419,1,"Caterers;Event Planning & Services;Mexican;Restaurants"
"6274","OWMuTtopP_z7HsxS7A94vQ","""""Scratch House Restaurant""""","","""""1300 Arizona St""""","Boulder City","NV","89005",35.978345,-114.836529,4,81,0,"American (New);Restaurants;Breakfast & Brunch;Burgers;Steakhouses;Cafes"
"6275","q7aNYIUEkmisLTE3qBPRog","""""Panda Express""""","","""""591 College Dr Suite""""","Henderson","NV","89015",36.0129763678,-114.963834446,2.5,24,1,"Restaurants;Fast Food;Chinese"
"6276","UY13CTgUqriT-fMxT2APLw","""""Khai Hoàn Restaurant""""","","""""1537 E Apache Blvd""""","Tempe","AZ","85281",33.4142116,-111.9126567,4,358,1,"Restaurants;Vietnamese"
"6277","AgMBY5tKMaFnFA2S6Vf22A","""""Capriotti's Sandwich Shop""""","Spring Valley","""""6965 S Rainbow Blvd, Ste 104""""","Las Vegas","NV","89118",36.06256,-115.243388,3.5,94,1,"Sandwiches;Restaurants"
"6278","217u7Wad7y90x4el26-TIw","""""Capriotti's Sandwich Shop""""","Centennial","""""7240 W Azure Dr, Ste 155""""","Las Vegas","NV","89130",36.2744842,-115.2525559,4,79,1,"Restaurants;Sandwiches"
"6279","7iGqep3bONVhl8Dfhc32wQ","""""McDonald's""""","","""""2501 W Happy Valley Rd""""","Phoenix","AZ","85085",33.7101008,-112.1124809,2,10,1,"Fast Food;Burgers;Restaurants"
"6280","v2JEHCnrk1sE1Yd3gRmNwQ","""""Pho Old Saigon Vietnamese Cuisine""""","","""""4141 N 35th Ave, Ste 11 & 12""""","Phoenix","AZ","85017",33.5812164,-112.0077189,3.5,8,0,"Vietnamese;Restaurants"
"6281","fB8ri0_dhcezdeTVYdRGkw","""""Blaze Fast-Fired Pizza""""","","""""7870 W Bell Rd""""","Glendale","AZ","85308",33.6387241,-112.2286098,4,38,1,"Pizza;Restaurants;Salad;Fast Food"
"6282","Nv1PVoMJjKSutxCnGRYbnA","""""Julioberto's""""","","""""717 E Glendale Ave""""","Phoenix","AZ","85020",33.5380098,-112.0640757,3,27,1,"Mexican;Restaurants;Fast Food"
"6283","gom1QA1JiSCsE_lhCYjz0A","""""The View Mexican Grill""""","Northwest","""""3231 N Decatur Blvd, Ste 101""""","Las Vegas","NV","89130",36.2175722765,-115.208391814,4,24,0,"Latin American;Mexican;Restaurants;Tex-Mex"
"6284","0EpnzIpeFvhISkxMTIv9WA","""""Paradise Place Jamaican Cuisine""""","Westside","""""7365 W Sahara Ave""""","Las Vegas","NV","89117",36.1433067322,-115.253547668,4,84,1,"Food;Restaurants;Seafood;Caribbean"
"6285","Nm-45TlwfszqbJtaIalbtw","""""The Sets""""","","""""93 E Southern Ave""""","Tempe","AZ","85282",33.3928561,-111.9385884,2.5,10,0,"American (New);Restaurants;Nightlife;Pool Halls"
"6286","yEgdNtrIuF5Jf34nIjyKug","""""Pink's""""","South Summerlin","""""11011 W Charleston Blvd""""","Las Vegas","NV","89135",36.1565593907,-115.334358462,2.5,34,0,"Hot Dogs;American (Traditional);Restaurants"
"6287","r3pcA3Ux25v6RhbeoZWHRA","""""The Good Egg - McQueen""""","","""""51 S McQueen Rd""""","Gilbert","AZ","85233",33.348804,-111.823935,3.5,78,0,"Restaurants;Breakfast & Brunch"
"6288","A3BzaW-pEmIH4Fu6dav7HA","""""Grand Café""""","Anthem","""""2300 Paseo Verde Pkwy""""","Henderson","NV","89052",36.020696,-115.0901928,2.5,141,1,"Restaurants;American (Traditional);Cafes;American (New)"
"6289","xuAY1qnAMrzkNyTd0K0Tcg","""""Dougie J's Cafe""""","Downtown","""""603 S Las Vegas Blvd""""","Las Vegas","NV","89101",36.1632132,-115.1445007,4.5,98,1,"Sandwiches;Burgers;Breakfast & Brunch;Restaurants;Cafes"
"6290","6aImh7Tu2RS90AxCg3W3YA","""""Sugar Daddy's""""","","""""3102 N Scottsdale Rd""""","Scottsdale","AZ","85251",33.4833171,-111.9266653,2.5,16,0,"Restaurants"
"6291","UKVxg3eFNvdKuPDSRT_yxA","""""Frediani's Authentic Italian Restaurant""""","","""""2895 N Green Valley Pkwy, #1A""""","Henderson","NV","89014",36.0741043,-115.0828384,2.5,3,0,"Restaurants;Italian"
"6292","OUP9dy2eu_-2Mga3DpSFfQ","""""Rocco's""""","Westside","""""1181 S Buffalo Dr, Ste 115""""","Las Vegas","NV","89117",36.1573862,-115.2627988,4,219,1,"Pizza;Restaurants;Italian;Delis"
"6293","xMuIh2HvIzyHbW5eNUC_2Q","""""Sundance Kid Cafe""""","","""""4325 W Craig Rd""""","North Las Vegas","NV","89032",36.2383739,-115.1994907,3.5,18,1,"Restaurants;Cafes"
"6294","APAsM2DPl9FH0sC6jFEaXQ","""""Snacks""""","The Strip","""""3600 S Las Vegas Blvd""""","Las Vegas","NV","89109",36.1138248448,-115.175552778,3,52,1,"Restaurants;Food;Sandwiches;Coffee & Tea;Cafes"
"6295","k3zrItO4l9hwfLRwHBDc9w","""""American Junkie""""","","""""4363 N 75th St""""","Scottsdale","AZ","85251",33.500169,-111.919817,3,140,0,"Restaurants;Bars;Nightlife;American (Traditional);Cocktail Bars;Sports Bars"
"6296","H1ZlF8EkvE5PW_-1BP0nTg","""""Tipps Cafe""""","Southeast","""""8545 S Eastern Ave, Ste 101""""","Las Vegas","NV","89123",36.0345278685,-115.12020074,5,17,1,"Breakfast & Brunch;Coffee & Tea;Restaurants;Food;Bakeries"
"6297","UFcCwCkp9K5D8c03Pwi7sA","""""Sin City Sushi""""","Southeast","""""8790 S Maryland Pkwy""""","Las Vegas","NV","89123",36.0302193,-115.1353648,4,148,1,"Sushi Bars;Japanese;Restaurants"
"6298","YIbsxjyP2jNzoH9RlxaSYA","""""Star Mexican Grill""""","Spring Valley","""""10140 W Tropicana Ave""""","Las Vegas","NV","89147",36.1002396,-115.3132027,3.5,8,0,"Restaurants;Mexican"
"6299","53BSdnhzcCBfBH_6TgX63Q","""""Rosati's Pizza""""","","""""4041 E Thomas Rd, Ste 110""""","Phoenix","AZ","85018",33.480413,-111.993894,3,177,1,"Italian;Sandwiches;Restaurants;Pizza"
"6300","aOv8M2mLogfGNrjoxYfsGw","""""Straight From Philly Steakout""""","","""""1659 W Warm Springs Rd, Ste 100""""","Henderson","NV","89014",36.0556542261,-115.056432607,4.5,74,1,"Restaurants;Food;Cheesesteaks;Steakhouses;Sandwiches;Fast Food;Delis;American (New);American (Traditional)"
"6301","DAok30E1R0nPLNFathadTQ","""""Bak'd""""","","""""156 W Main St.""""","Mesa","AZ","85209",33.4152626,-111.8360987,4.5,3,0,"Restaurants"
"6302","de1OhE-0BHuoI9pzXBKxkQ","""""Arby's""""","","""""2402 W Thomas Rd""""","Phoenix","AZ","85015",33.4809293,-112.1109946,4,7,1,"Fast Food;Restaurants;Sandwiches;American (New)"
"6303","1i2zvEyKaxoHX6CyR4WdrQ","""""The Chicken Shack""""","","""""50 N. Valle Verde Dr, Ste 110""""","Henderson","NV","89074",36.0295888,-115.062621,4,81,1,"Restaurants;Burgers;Chicken Wings;Chicken Shop;Fast Food;Sandwiches"
"6304","QnTFXSKoKgwVNwkl1ANTwA","""""Pepe's Pizza""""","Southeast","""""9620 Las Vegas Blvd S""""","Las Vegas","NV","89123",36.0151319,-115.1721706,4,4,0,"Pizza;Restaurants"
"6305","vvHr2uKKIhfxVk-fYDmX9Q","""""Del Taco""""","","""""135 N Stephanie St""""","Henderson","NV","89074",36.0355832,-115.0470361,2,10,1,"Food;Fast Food;Mexican;Tacos;Restaurants;Desserts"
"6306","YSmh4Uv7gl9B6zHFPLRCNw","""""McDonalds""""","","""""Lp 303""""","Surprise","AZ","85388",33.612475,-112.418489,2,9,1,"Restaurants;Fast Food"
"6307","fhNf_sg-XzZ3e7HEVGuOZg","""""Meat Chix And Wieners""""","Spring Valley","""""6530 S Decatur Blvd""""","Las Vegas","NV","89118",36.071196,-115.207463,3,9,0,"Burgers;Restaurants;Chicken Wings;American (Traditional)"
"6308","eC_279B9YmCELFykDeKxjQ","""""Toast Breakfast Boutique""""","","""""2327 N 7th St""""","Phoenix","AZ","85004",33.4742041,-112.06508,4,11,0,"Restaurants;Breakfast & Brunch"
"6309","Zlp8PGIssxgUMdaa2cksCA","""""Hunan Chilli Kingdom""""","Chinatown","""""3460 Arville St, Ste 7""""","Las Vegas","NV","89102",36.1270624351,-115.19872874,2,5,1,"Restaurants;Chinese;Szechuan"
"6310","_I_N5HrVTXwJLuuuFoUjhA","""""Thai Wasabi""""","Westside","""""7365 W Sahara Ave""""","Las Vegas","NV","89117",36.1433,-115.25354,3.5,13,0,"Thai;Sushi Bars;Restaurants;Asian Fusion"
"6311","LnRn6ECHdqTeoFF0c8FKYw","""""Memphis Championship Barbecue""""","","""""4379 Las Vegas Blvd""""","Las Vegas","NV","89115",36.2397652,-115.0566968,3,143,1,"Barbeque;Restaurants"
"6312","Fkpl9XOvqp2MXCAXsC-zWw","""""Jack In the Box""""","University","""""4866 S Maryland Pkwy""""","Las Vegas","NV","89119",36.1017743362,-115.136581486,2,23,1,"Restaurants;Burgers;Fast Food"
"6313","TcULtaVLDsbKunf3iW7RCQ","""""Fresh Millions Restaurant""""","","""""1130 W Grove Ave, Ste 111""""","Mesa","AZ","85210",33.3908326,-111.8556958,4.5,147,1,"American (New);Salad;Sandwiches;Wraps;Noodles;Restaurants"
"6314","PkTs6P-jCeX3IfAyk9OcYw","""""Chandhra Thai Restaurant""""","","""""3510 E Bell Rd""""","Phoenix","AZ","85032",33.641201,-112.0067284,3.5,21,0,"Restaurants;Thai"
"6315","2F2xrnxCJ_WdXfWGxJcn_g","""""Little Caesars""""","","""""3202 E Greenway Rd""""","Phoenix","AZ","85032",33.6264184,-112.0132464,2,10,1,"Restaurants;Pizza"
"6316","mygLP5-SCnQwIev6LU9gWg","""""George's Famous Gyros""""","","""""7620 E McKellips Rd, Ste 6""""","Scottsdale","AZ","85257",33.4517119,-111.9166747,4.5,333,1,"Greek;American (Traditional);Mediterranean;Restaurants"
"6317","v4fuuR7iuyNzPXu_O3jSmA","""""Lisa Marie's Catering Services""""","Southeast","""""6235 S Pecos Rd, Ste 106""""","Las Vegas","NV","89120",36.0767976,-115.1015253,5,5,1,"Caterers;Food Delivery Services;Event Planning & Services;Food;Personal Chefs;Food Stands;Restaurants;Party & Event Planning"
"6318","e6MbizDdtMLDMnc8LDmYrQ","""""Fanny's Bistro & Deli""""","","""""80 N Pecos Rd""""","Henderson","NV","89074",36.0332333,-115.0995279,4.5,63,1,"Sandwiches;Italian;Restaurants;Delis"
"6319","y0phdNciJfDRahaIpoqKkg","""""Carl's Jr""""","","""""9360 W Northern Ave""""","Glendale","AZ","85305",33.5521072,-112.2608776,2.5,28,1,"Mexican;Restaurants;Burgers;Fast Food"
"6320","iucnfMFJlkL8sMYW9J0K8A","""""Alesha Donuts""""","","""""8345 W Glendale Ave""""","Glendale","AZ","85305",33.5370864,-112.2394225,5,27,1,"Sandwiches;Donuts;Juice Bars & Smoothies;Restaurants;Food"
"6321","w3oV0d-i7KHJqvS4hKxk5A","""""Taste A Chi-town Eatery""""","Centennial","""""6050 Sky Pointe Dr""""","Las Vegas","NV","89130",36.2713432501,-115.260089636,3.5,22,0,"Pizza;Restaurants"
"6322","KGMyW-_eq4Errzp7AA8s0Q","""""Church's Chicken""""","","""""12040 N 35th Ave""""","Phoenix","AZ","85029",33.5960751,-112.1344783,3,18,1,"Restaurants;Chicken Wings"
"6323","mxMwo3zfJwVoCIayeNcA5w","""""East Ocean Dim Sum & Seafood Restaurant""""","Southeast","""""9570 S Eastern Ave""""","Henderson","NV","89123",36.0143988,-115.1182916,3,334,1,"Chinese;Dim Sum;Restaurants"
"6324","44YFU284Z3KDEy25QyVoUw","""""Nee House Chinese Restaurant""""","","""""13843 N Tatum Blvd, Ste 15""""","Phoenix","AZ","85032",33.6130201898,-111.977035678,3.5,219,1,"Restaurants;Chinese"
"6325","5z-kd3h50BnaE1Ee8GV5bg","""""Lim's Chinese Buffet""""","","""""2412 E Greenway Rd""""","Phoenix","AZ","85032",33.6268737,-112.0297844,3,49,1,"Buffets;Chinese;Restaurants"
"6326","awAxthsSo0Y8KBQXJhNxvQ","""""Harold's Chicken & Fish""""","Spring Valley","""""4950 S Rainbow Blvd""""","Las Vegas","NV","89118",36.098582,-115.242545,3.5,31,0,"American (Traditional);Soul Food;Chicken Wings;Restaurants"
"6327","52sY8-9al5LJi475nNJkyQ","""""Raising Cane's""""","","""""2715 W Peoria""""","Phoenix","AZ","85029",33.5818883,-112.1182989,3.5,183,1,"Chicken Shop;Southern;Restaurants;Chicken Wings;American (Traditional);Fast Food"
"6328","prIta4agQiDpUQVY3MliFA","""""Chef @ Your Home""""","Summerlin","""""""""","Las Vegas","NV","89118",36.179696,-115.345235,5,31,1,"Caterers;Personal Chefs;Event Planning & Services;Restaurants"
"6329","GmgAToSKHnnB3BUtp9eQzw","""""Tratto""""","","""""4743 N 20th St""""","Phoenix","AZ","85016",33.5073088828,-112.037357774,4.5,93,1,"Italian;Bars;Nightlife;Desserts;Restaurants;Cocktail Bars;Food;Pizza"
"6330","09a8Mrd3STr4AxokKgbZHA","""""Sushi Avenue 2""""","Northwest","""""4949 N Rancho Dr""""","Las Vegas","NV","89130",36.2490797,-115.2428492,4,8,0,"Sushi Bars;Restaurants"
"6331","XbFVHYOv5MjoZcgz32Q19g","""""Burger Rush""""","","""""3701 N Central""""","Phoenix","AZ","85012",33.4909169991,-112.073532629,3.5,80,0,"Burgers;Sandwiches;Breakfast & Brunch;Restaurants"
"6332","1u7fJVL82JEznv76noobVQ","""""McDonald's""""","","""""4350 N Nellis Blvd""""","Las Vegas","NV","89115",36.2388611168,-115.059888157,1.5,5,1,"Restaurants;Fast Food;Burgers"
"6333","J4OBiWVnO9n89_Qnai-ayQ","""""Archie's Deli""""","","""""17221 N Litchfield Dr""""","Surprise","AZ","85374",33.6392168,-112.3594631,3.5,64,0,"Delis;Restaurants"
"6334","0yjLZZx708uJbierAonqQg","""""Church's Chicken""""","Chinatown","""""4880 Spring Mountain Rd""""","Las Vegas","NV","89102",36.1265403,-115.2076721,3.5,45,1,"Restaurants;Chicken Wings;Fast Food"
"6335","89N3YfIoe50feyqS0qwMXg","""""Cartel Coffee Lab""""","","""""4225 Sky Harbor Blvd""""","Phoenix","AZ","85034",33.434190079,-111.994339228,4,300,1,"Coffee & Tea;Restaurants;Cafes;Food"
"6336","M95OX2nED7rjPxOURJtOCg","""""Ladybug House of Sandwiches""""","","""""1611 N 11th St""""","Phoenix","AZ","85006",33.4660663,-112.0582801,4,103,1,"Restaurants;Burgers;Delis;Sandwiches"
